log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
33,,2025-04-13T03:20:59.38,turn,TURN_END,1,4,,,,
34,,2025-04-13T03:20:59.381,turn,TURN_START,2,1,,,,
35,,2025-04-13T03:20:59.382,phase,PHASE_START,2,1,start,,,
36,,2025-04-13T03:20:59.382,phase,PHASE_END,2,1,start,,,
37,,2025-04-13T03:20:59.383,phase,PHASE_START,2,1,action,,,
38,,2025-04-13T03:20:59.383,phase,PHASE_END,2,1,action,,,
39,,2025-04-13T03:20:59.384,phase,PHASE_START,2,1,buy,,,
40,,2025-04-13T03:20:59.384,effect,CARD_PLAY,2,1,buy,Copper,,1
41,,2025-04-13T03:20:59.385,effect,CARD_PLAY,2,1,buy,Copper,,1
42,,2025-04-13T03:20:59.385,effect,CARD_PLAY,2,1,buy,Copper,,1
43,,2025-04-13T03:20:59.386,effect,CARD_PLAY,2,1,buy,Copper,,1
44,,2025-04-13T03:20:59.387,effect,CARD_PLAY,2,1,buy,Copper,,1
45,,2025-04-13T03:20:59.388,effect,CARD_BUY,2,1,buy,Laboratory,,1
46,,2025-04-13T03:20:59.388,phase,PHASE_END,2,1,buy,,,
47,,2025-04-13T03:20:59.389,phase,PHASE_START,2,1,cleanup,,,
48,,2025-04-13T03:20:59.389,phase,PHASE_END,2,1,cleanup,,,
49,,2025-04-13T03:20:59.39,turn,TURN_END,2,1,,,,
50,,2025-04-13T03:20:59.39,turn,TURN_START,3,2,,,,
51,,2025-04-13T03:20:59.391,phase,PHASE_START,3,2,start,,,
52,,2025-04-13T03:20:59.391,phase,PHASE_END,3,2,start,,,
53,,2025-04-13T03:20:59.392,phase,PHASE_START,3,2,action,,,
54,,2025-04-13T03:20:59.392,phase,PHASE_END,3,2,action,,,
55,,2025-04-13T03:20:59.393,phase,PHASE_START,3,2,buy,,,
56,,2025-04-13T03:20:59.393,effect,CARD_PLAY,3,2,buy,Copper,,1
57,,2025-04-13T03:20:59.394,effect,CARD_PLAY,3,2,buy,Copper,,1
58,,2025-04-13T03:20:59.394,effect,CARD_PLAY,3,2,buy,Copper,,1
59,,2025-04-13T03:20:59.395,effect,CARD_PLAY,3,2,buy,Copper,,1
60,,2025-04-13T03:20:59.395,effect,CARD_PLAY,3,2,buy,Copper,,1
61,,2025-04-13T03:20:59.396,effect,CARD_BUY,3,2,buy,Laboratory,,1
62,,2025-04-13T03:20:59.396,phase,PHASE_END,3,2,buy,,,
63,,2025-04-13T03:20:59.397,phase,PHASE_START,3,2,cleanup,,,
64,,2025-04-13T03:20:59.397,phase,PHASE_END,3,2,cleanup,,,
65,,2025-04-13T03:20:59.398,turn,TURN_END,3,2,,,,
66,,2025-04-13T03:20:59.399,turn,TURN_START,4,3,,,,
67,,2025-04-13T03:20:59.399,phase,PHASE_START,4,3,start,,,
68,,2025-04-13T03:20:59.399,phase,PHASE_END,4,3,start,,,
69,,2025-04-13T03:20:59.4,phase,PHASE_START,4,3,action,,,
70,,2025-04-13T03:20:59.401,phase,PHASE_END,4,3,action,,,
71,,2025-04-13T03:20:59.401,phase,PHASE_START,4,3,buy,,,
72,,2025-04-13T03:20:59.402,effect,CARD_PLAY,4,3,buy,Copper,,1
73,,2025-04-13T03:20:59.445,effect,CARD_PLAY,4,3,buy,Copper,,1
74,,2025-04-13T03:20:59.449,effect,CARD_BUY,4,3,buy,Copper,,1
75,,2025-04-13T03:20:59.45,phase,PHASE_END,4,3,buy,,,
76,,2025-04-13T03:20:59.45,phase,PHASE_START,4,3,cleanup,,,
77,,2025-04-13T03:20:59.451,phase,PHASE_END,4,3,cleanup,,,
78,,2025-04-13T03:20:59.458,turn,TURN_END,4,3,,,,
79,,2025-04-13T03:20:59.459,turn,TURN_START,5,4,,,,
80,,2025-04-13T03:20:59.459,phase,PHASE_START,5,4,start,,,
81,,2025-04-13T03:20:59.459,phase,PHASE_END,5,4,start,,,
82,,2025-04-13T03:20:59.46,phase,PHASE_START,5,4,action,,,
83,,2025-04-13T03:20:59.46,phase,PHASE_END,5,4,action,,,
84,,2025-04-13T03:20:59.46,phase,PHASE_START,5,4,buy,,,
85,,2025-04-13T03:20:59.461,effect,CARD_PLAY,5,4,buy,Copper,,1
86,,2025-04-13T03:20:59.461,effect,CARD_PLAY,5,4,buy,Copper,,1
87,,2025-04-13T03:20:59.462,effect,CARD_BUY,5,4,buy,Copper,,1
88,,2025-04-13T03:20:59.462,phase,PHASE_END,5,4,buy,,,
89,,2025-04-13T03:20:59.463,phase,PHASE_START,5,4,cleanup,,,
90,,2025-04-13T03:20:59.463,phase,PHASE_END,5,4,cleanup,,,
91,,2025-04-13T03:20:59.464,turn,TURN_END,5,4,,,,
92,,2025-04-13T03:20:59.464,turn,TURN_START,6,1,,,,
93,,2025-04-13T03:20:59.465,phase,PHASE_START,6,1,start,,,
94,,2025-04-13T03:20:59.465,phase,PHASE_END,6,1,start,,,
95,,2025-04-13T03:20:59.465,phase,PHASE_START,6,1,action,,,
96,,2025-04-13T03:20:59.466,phase,PHASE_END,6,1,action,,,
97,,2025-04-13T03:20:59.466,phase,PHASE_START,6,1,buy,,,
98,,2025-04-13T03:20:59.466,effect,CARD_PLAY,6,1,buy,Copper,,1
99,,2025-04-13T03:20:59.467,effect,CARD_PLAY,6,1,buy,Copper,,1
100,,2025-04-13T03:20:59.468,effect,CARD_BUY,6,1,buy,Copper,,1
101,,2025-04-13T03:20:59.469,phase,PHASE_END,6,1,buy,,,
102,,2025-04-13T03:20:59.47,phase,PHASE_START,6,1,cleanup,,,
103,,2025-04-13T03:20:59.471,phase,PHASE_END,6,1,cleanup,,,
104,,2025-04-13T03:20:59.471,turn,TURN_END,6,1,,,,
105,,2025-04-13T03:20:59.472,turn,TURN_START,7,2,,,,
106,,2025-04-13T03:20:59.472,phase,PHASE_START,7,2,start,,,
107,,2025-04-13T03:20:59.473,phase,PHASE_END,7,2,start,,,
108,,2025-04-13T03:20:59.473,phase,PHASE_START,7,2,action,,,
109,,2025-04-13T03:20:59.474,phase,PHASE_END,7,2,action,,,
110,,2025-04-13T03:20:59.474,phase,PHASE_START,7,2,buy,,,
111,,2025-04-13T03:20:59.475,effect,CARD_PLAY,7,2,buy,Copper,,1
112,,2025-04-13T03:20:59.475,effect,CARD_PLAY,7,2,buy,Copper,,1
113,,2025-04-13T03:20:59.476,effect,CARD_BUY,7,2,buy,Copper,,1
114,,2025-04-13T03:20:59.476,phase,PHASE_END,7,2,buy,,,
115,,2025-04-13T03:20:59.477,phase,PHASE_START,7,2,cleanup,,,
116,,2025-04-13T03:20:59.477,phase,PHASE_END,7,2,cleanup,,,
117,,2025-04-13T03:20:59.478,turn,TURN_END,7,2,,,,
118,,2025-04-13T03:20:59.478,turn,TURN_START,8,3,,,,
119,,2025-04-13T03:20:59.479,phase,PHASE_START,8,3,start,,,
120,,2025-04-13T03:20:59.479,phase,PHASE_END,8,3,start,,,
121,,2025-04-13T03:20:59.48,phase,PHASE_START,8,3,action,,,
122,,2025-04-13T03:20:59.527,effect,CARD_PLAY,8,3,action,Laboratory,,1
123,,2025-04-13T03:20:59.527,phase,PHASE_END,8,3,action,,,
124,,2025-04-13T03:20:59.528,phase,PHASE_START,8,3,buy,,,
125,,2025-04-13T03:20:59.528,effect,CARD_PLAY,8,3,buy,Copper,,1
126,,2025-04-13T03:20:59.528,effect,CARD_PLAY,8,3,buy,Copper,,1
127,,2025-04-13T03:20:59.529,effect,CARD_PLAY,8,3,buy,Copper,,1
128,,2025-04-13T03:20:59.529,effect,CARD_PLAY,8,3,buy,Copper,,1
129,,2025-04-13T03:20:59.53,effect,CARD_BUY,8,3,buy,Copper,,1
130,,2025-04-13T03:20:59.567,phase,PHASE_END,8,3,buy,,,
131,,2025-04-13T03:20:59.567,phase,PHASE_START,8,3,cleanup,,,
132,,2025-04-13T03:20:59.567,phase,PHASE_END,8,3,cleanup,,,
133,,2025-04-13T03:20:59.568,turn,TURN_END,8,3,,,,
134,,2025-04-13T03:20:59.568,turn,TURN_START,9,4,,,,
135,,2025-04-13T03:20:59.568,phase,PHASE_START,9,4,start,,,
136,,2025-04-13T03:20:59.569,phase,PHASE_END,9,4,start,,,
137,,2025-04-13T03:20:59.569,phase,PHASE_START,9,4,action,,,
138,,2025-04-13T03:20:59.57,effect,CARD_PLAY,9,4,action,Laboratory,,1
139,,2025-04-13T03:20:59.57,phase,PHASE_END,9,4,action,,,
140,,2025-04-13T03:20:59.571,phase,PHASE_START,9,4,buy,,,
141,,2025-04-13T03:20:59.571,effect,CARD_PLAY,9,4,buy,Copper,,1
142,,2025-04-13T03:20:59.572,effect,CARD_PLAY,9,4,buy,Copper,,1
143,,2025-04-13T03:20:59.572,effect,CARD_PLAY,9,4,buy,Copper,,1
144,,2025-04-13T03:20:59.573,effect,CARD_PLAY,9,4,buy,Copper,,1
145,,2025-04-13T03:20:59.573,effect,CARD_PLAY,9,4,buy,Copper,,1
146,,2025-04-13T03:20:59.574,effect,CARD_PLAY,9,4,buy,Copper,,1
147,,2025-04-13T03:20:59.574,effect,CARD_BUY,9,4,buy,Laboratory,,1
148,,2025-04-13T03:20:59.575,phase,PHASE_END,9,4,buy,,,
149,,2025-04-13T03:20:59.575,phase,PHASE_START,9,4,cleanup,,,
150,,2025-04-13T03:20:59.575,phase,PHASE_END,9,4,cleanup,,,
151,,2025-04-13T03:20:59.577,turn,TURN_END,9,4,,,,
152,,2025-04-13T03:20:59.577,turn,TURN_START,10,1,,,,
153,,2025-04-13T03:20:59.578,phase,PHASE_START,10,1,start,,,
154,,2025-04-13T03:20:59.578,phase,PHASE_END,10,1,start,,,
155,,2025-04-13T03:20:59.579,phase,PHASE_START,10,1,action,,,
156,,2025-04-13T03:20:59.579,effect,CARD_PLAY,10,1,action,Laboratory,,1
157,,2025-04-13T03:20:59.58,phase,PHASE_END,10,1,action,,,
158,,2025-04-13T03:20:59.58,phase,PHASE_START,10,1,buy,,,
159,,2025-04-13T03:20:59.581,effect,CARD_PLAY,10,1,buy,Copper,,1
160,,2025-04-13T03:20:59.581,effect,CARD_PLAY,10,1,buy,Copper,,1
161,,2025-04-13T03:20:59.582,effect,CARD_PLAY,10,1,buy,Copper,,1
162,,2025-04-13T03:20:59.583,effect,CARD_BUY,10,1,buy,Copper,,1
163,,2025-04-13T03:20:59.583,phase,PHASE_END,10,1,buy,,,
164,,2025-04-13T03:20:59.584,phase,PHASE_START,10,1,cleanup,,,
165,,2025-04-13T03:20:59.584,phase,PHASE_END,10,1,cleanup,,,
166,,2025-04-13T03:20:59.585,turn,TURN_END,10,1,,,,
167,,2025-04-13T03:20:59.585,turn,TURN_START,11,2,,,,
168,,2025-04-13T03:20:59.585,phase,PHASE_START,11,2,start,,,
169,,2025-04-13T03:20:59.586,phase,PHASE_END,11,2,start,,,
170,,2025-04-13T03:20:59.586,phase,PHASE_START,11,2,action,,,
171,,2025-04-13T03:20:59.587,phase,PHASE_END,11,2,action,,,
172,,2025-04-13T03:20:59.587,phase,PHASE_START,11,2,buy,,,
173,,2025-04-13T03:20:59.587,effect,CARD_PLAY,11,2,buy,Copper,,1
174,,2025-04-13T03:20:59.588,effect,CARD_PLAY,11,2,buy,Copper,,1
175,,2025-04-13T03:20:59.588,effect,CARD_PLAY,11,2,buy,Copper,,1
176,,2025-04-13T03:20:59.589,effect,CARD_PLAY,11,2,buy,Copper,,1
177,,2025-04-13T03:20:59.589,effect,CARD_BUY,11,2,buy,Copper,,1
178,,2025-04-13T03:20:59.59,phase,PHASE_END,11,2,buy,,,
179,,2025-04-13T03:20:59.59,phase,PHASE_START,11,2,cleanup,,,
180,,2025-04-13T03:20:59.591,phase,PHASE_END,11,2,cleanup,,,
181,,2025-04-13T03:20:59.632,turn,TURN_END,11,2,,,,
182,,2025-04-13T03:20:59.632,turn,TURN_START,12,3,,,,
183,,2025-04-13T03:20:59.632,phase,PHASE_START,12,3,start,,,
184,,2025-04-13T03:20:59.633,phase,PHASE_END,12,3,start,,,
185,,2025-04-13T03:20:59.633,phase,PHASE_START,12,3,action,,,
186,,2025-04-13T03:20:59.633,phase,PHASE_END,12,3,action,,,
187,,2025-04-13T03:20:59.634,phase,PHASE_START,12,3,buy,,,
188,,2025-04-13T03:20:59.634,effect,CARD_PLAY,12,3,buy,Copper,,1
189,,2025-04-13T03:20:59.635,effect,CARD_PLAY,12,3,buy,Copper,,1
190,,2025-04-13T03:20:59.635,effect,CARD_PLAY,12,3,buy,Copper,,1
191,,2025-04-13T03:20:59.636,effect,CARD_PLAY,12,3,buy,Copper,,1
192,,2025-04-13T03:20:59.636,effect,CARD_BUY,12,3,buy,Copper,,1
193,,2025-04-13T03:20:59.637,phase,PHASE_END,12,3,buy,,,
194,,2025-04-13T03:20:59.637,phase,PHASE_START,12,3,cleanup,,,
195,,2025-04-13T03:20:59.637,phase,PHASE_END,12,3,cleanup,,,
196,,2025-04-13T03:20:59.637,turn,TURN_END,12,3,,,,
197,,2025-04-13T03:20:59.638,turn,TURN_START,13,4,,,,
198,,2025-04-13T03:20:59.638,phase,PHASE_START,13,4,start,,,
199,,2025-04-13T03:20:59.639,phase,PHASE_END,13,4,start,,,
200,,2025-04-13T03:20:59.639,phase,PHASE_START,13,4,action,,,
201,,2025-04-13T03:20:59.64,phase,PHASE_END,13,4,action,,,
202,,2025-04-13T03:20:59.64,phase,PHASE_START,13,4,buy,,,
203,,2025-04-13T03:20:59.641,effect,CARD_PLAY,13,4,buy,Copper,,1
204,,2025-04-13T03:20:59.641,effect,CARD_PLAY,13,4,buy,Copper,,1
205,,2025-04-13T03:20:59.642,effect,CARD_BUY,13,4,buy,Copper,,1
206,,2025-04-13T03:20:59.642,phase,PHASE_END,13,4,buy,,,
207,,2025-04-13T03:20:59.643,phase,PHASE_START,13,4,cleanup,,,
208,,2025-04-13T03:20:59.643,phase,PHASE_END,13,4,cleanup,,,
209,,2025-04-13T03:20:59.643,turn,TURN_END,13,4,,,,
210,,2025-04-13T03:20:59.644,turn,TURN_START,14,1,,,,
211,,2025-04-13T03:20:59.644,phase,PHASE_START,14,1,start,,,
212,,2025-04-13T03:20:59.645,phase,PHASE_END,14,1,start,,,
213,,2025-04-13T03:20:59.645,phase,PHASE_START,14,1,action,,,
214,,2025-04-13T03:20:59.645,phase,PHASE_END,14,1,action,,,
215,,2025-04-13T03:20:59.647,phase,PHASE_START,14,1,buy,,,
216,,2025-04-13T03:20:59.647,effect,CARD_PLAY,14,1,buy,Copper,,1
217,,2025-04-13T03:20:59.648,effect,CARD_PLAY,14,1,buy,Copper,,1
218,,2025-04-13T03:20:59.648,effect,CARD_PLAY,14,1,buy,Copper,,1
219,,2025-04-13T03:20:59.649,effect,CARD_PLAY,14,1,buy,Copper,,1
220,,2025-04-13T03:20:59.649,effect,CARD_PLAY,14,1,buy,Copper,,1
221,,2025-04-13T03:20:59.69,effect,CARD_BUY,14,1,buy,Laboratory,,1
222,,2025-04-13T03:20:59.69,phase,PHASE_END,14,1,buy,,,
223,,2025-04-13T03:20:59.691,phase,PHASE_START,14,1,cleanup,,,
224,,2025-04-13T03:20:59.691,phase,PHASE_END,14,1,cleanup,,,
225,,2025-04-13T03:20:59.691,turn,TURN_END,14,1,,,,
226,,2025-04-13T03:20:59.692,turn,TURN_START,15,2,,,,
227,,2025-04-13T03:20:59.692,phase,PHASE_START,15,2,start,,,
228,,2025-04-13T03:20:59.693,phase,PHASE_END,15,2,start,,,
229,,2025-04-13T03:20:59.693,phase,PHASE_START,15,2,action,,,
230,,2025-04-13T03:20:59.694,effect,CARD_PLAY,15,2,action,Laboratory,,1
231,,2025-04-13T03:20:59.694,phase,PHASE_END,15,2,action,,,
232,,2025-04-13T03:20:59.695,phase,PHASE_START,15,2,buy,,,
233,,2025-04-13T03:20:59.695,effect,CARD_PLAY,15,2,buy,Copper,,1
234,,2025-04-13T03:20:59.695,effect,CARD_PLAY,15,2,buy,Copper,,1
235,,2025-04-13T03:20:59.696,effect,CARD_PLAY,15,2,buy,Copper,,1
236,,2025-04-13T03:20:59.696,effect,CARD_PLAY,15,2,buy,Copper,,1
237,,2025-04-13T03:20:59.697,effect,CARD_BUY,15,2,buy,Copper,,1
238,,2025-04-13T03:20:59.697,phase,PHASE_END,15,2,buy,,,
239,,2025-04-13T03:20:59.697,phase,PHASE_START,15,2,cleanup,,,
240,,2025-04-13T03:20:59.698,phase,PHASE_END,15,2,cleanup,,,
241,,2025-04-13T03:20:59.698,turn,TURN_END,15,2,,,,
242,,2025-04-13T03:20:59.699,turn,TURN_START,16,3,,,,
243,,2025-04-13T03:20:59.699,phase,PHASE_START,16,3,start,,,
244,,2025-04-13T03:20:59.7,phase,PHASE_END,16,3,start,,,
245,,2025-04-13T03:20:59.7,phase,PHASE_START,16,3,action,,,
246,,2025-04-13T03:20:59.701,phase,PHASE_END,16,3,action,,,
247,,2025-04-13T03:20:59.701,phase,PHASE_START,16,3,buy,,,
248,,2025-04-13T03:20:59.702,effect,CARD_PLAY,16,3,buy,Copper,,1
249,,2025-04-13T03:20:59.702,effect,CARD_PLAY,16,3,buy,Copper,,1
250,,2025-04-13T03:20:59.703,effect,CARD_PLAY,16,3,buy,Copper,,1
251,,2025-04-13T03:20:59.703,effect,CARD_PLAY,16,3,buy,Copper,,1
252,,2025-04-13T03:20:59.704,effect,CARD_BUY,16,3,buy,Copper,,1
253,,2025-04-13T03:20:59.704,phase,PHASE_END,16,3,buy,,,
254,,2025-04-13T03:20:59.705,phase,PHASE_START,16,3,cleanup,,,
255,,2025-04-13T03:20:59.705,phase,PHASE_END,16,3,cleanup,,,
256,,2025-04-13T03:20:59.705,turn,TURN_END,16,3,,,,
257,,2025-04-13T03:20:59.707,turn,TURN_START,17,4,,,,
258,,2025-04-13T03:20:59.707,phase,PHASE_START,17,4,start,,,
259,,2025-04-13T03:20:59.708,phase,PHASE_END,17,4,start,,,
260,,2025-04-13T03:20:59.708,phase,PHASE_START,17,4,action,,,
261,,2025-04-13T03:20:59.709,effect,CARD_PLAY,17,4,action,Laboratory,,1
262,,2025-04-13T03:20:59.709,phase,PHASE_END,17,4,action,,,
263,,2025-04-13T03:20:59.71,phase,PHASE_START,17,4,buy,,,
264,,2025-04-13T03:20:59.71,effect,CARD_PLAY,17,4,buy,Copper,,1
265,,2025-04-13T03:20:59.711,effect,CARD_PLAY,17,4,buy,Copper,,1
266,,2025-04-13T03:20:59.711,effect,CARD_PLAY,17,4,buy,Copper,,1
267,,2025-04-13T03:20:59.711,effect,CARD_PLAY,17,4,buy,Copper,,1
268,,2025-04-13T03:20:59.712,effect,CARD_BUY,17,4,buy,Copper,,1
269,,2025-04-13T03:20:59.713,phase,PHASE_END,17,4,buy,,,
270,,2025-04-13T03:20:59.713,phase,PHASE_START,17,4,cleanup,,,
271,,2025-04-13T03:20:59.714,phase,PHASE_END,17,4,cleanup,,,
272,,2025-04-13T03:20:59.714,turn,TURN_END,17,4,,,,
273,,2025-04-13T03:20:59.715,turn,TURN_START,18,1,,,,
274,,2025-04-13T03:20:59.715,phase,PHASE_START,18,1,start,,,
275,,2025-04-13T03:20:59.715,phase,PHASE_END,18,1,start,,,
276,,2025-04-13T03:20:59.716,phase,PHASE_START,18,1,action,,,
277,,2025-04-13T03:20:59.716,effect,CARD_PLAY,18,1,action,Laboratory,,1
278,,2025-04-13T03:20:59.717,phase,PHASE_END,18,1,action,,,
279,,2025-04-13T03:20:59.717,phase,PHASE_START,18,1,buy,,,
280,,2025-04-13T03:20:59.717,effect,CARD_PLAY,18,1,buy,Copper,,1
281,,2025-04-13T03:20:59.718,effect,CARD_PLAY,18,1,buy,Copper,,1
282,,2025-04-13T03:20:59.719,effect,CARD_PLAY,18,1,buy,Copper,,1
283,,2025-04-13T03:20:59.719,effect,CARD_PLAY,18,1,buy,Copper,,1
284,,2025-04-13T03:20:59.72,effect,CARD_BUY,18,1,buy,Copper,,1
285,,2025-04-13T03:20:59.72,phase,PHASE_END,18,1,buy,,,
286,,2025-04-13T03:20:59.721,phase,PHASE_START,18,1,cleanup,,,
287,,2025-04-13T03:20:59.721,phase,PHASE_END,18,1,cleanup,,,
288,,2025-04-13T03:20:59.722,turn,TURN_END,18,1,,,,
289,,2025-04-13T03:20:59.722,turn,TURN_START,19,2,,,,
290,,2025-04-13T03:20:59.722,phase,PHASE_START,19,2,start,,,
291,,2025-04-13T03:20:59.723,phase,PHASE_END,19,2,start,,,
292,,2025-04-13T03:20:59.724,phase,PHASE_START,19,2,action,,,
293,,2025-04-13T03:20:59.724,effect,CARD_PLAY,19,2,action,Laboratory,,1
294,,2025-04-13T03:20:59.725,phase,PHASE_END,19,2,action,,,
295,,2025-04-13T03:20:59.725,phase,PHASE_START,19,2,buy,,,
296,,2025-04-13T03:20:59.725,effect,CARD_PLAY,19,2,buy,Copper,,1
297,,2025-04-13T03:20:59.725,effect,CARD_PLAY,19,2,buy,Copper,,1
298,,2025-04-13T03:20:59.727,effect,CARD_PLAY,19,2,buy,Copper,,1
299,,2025-04-13T03:20:59.728,effect,CARD_PLAY,19,2,buy,Copper,,1
300,,2025-04-13T03:20:59.728,effect,CARD_BUY,19,2,buy,Copper,,1
301,,2025-04-13T03:20:59.729,phase,PHASE_END,19,2,buy,,,
302,,2025-04-13T03:20:59.729,phase,PHASE_START,19,2,cleanup,,,
303,,2025-04-13T03:20:59.73,phase,PHASE_END,19,2,cleanup,,,
304,,2025-04-13T03:20:59.73,turn,TURN_END,19,2,,,,
305,,2025-04-13T03:20:59.731,turn,TURN_START,20,3,,,,
306,,2025-04-13T03:20:59.731,phase,PHASE_START,20,3,start,,,
307,,2025-04-13T03:20:59.732,phase,PHASE_END,20,3,start,,,
308,,2025-04-13T03:20:59.732,phase,PHASE_START,20,3,action,,,
309,,2025-04-13T03:20:59.733,phase,PHASE_END,20,3,action,,,
310,,2025-04-13T03:20:59.733,phase,PHASE_START,20,3,buy,,,
311,,2025-04-13T03:20:59.734,effect,CARD_PLAY,20,3,buy,Copper,,1
312,,2025-04-13T03:20:59.734,effect,CARD_PLAY,20,3,buy,Copper,,1
313,,2025-04-13T03:20:59.735,effect,CARD_PLAY,20,3,buy,Copper,,1
314,,2025-04-13T03:20:59.735,effect,CARD_PLAY,20,3,buy,Copper,,1
315,,2025-04-13T03:20:59.736,effect,CARD_PLAY,20,3,buy,Copper,,1
316,,2025-04-13T03:20:59.736,effect,CARD_BUY,20,3,buy,Laboratory,,1
317,,2025-04-13T03:20:59.737,phase,PHASE_END,20,3,buy,,,
318,,2025-04-13T03:20:59.738,phase,PHASE_START,20,3,cleanup,,,
319,,2025-04-13T03:20:59.738,phase,PHASE_END,20,3,cleanup,,,
320,,2025-04-13T03:20:59.738,turn,TURN_END,20,3,,,,
321,,2025-04-13T03:20:59.739,turn,TURN_START,21,4,,,,
322,,2025-04-13T03:20:59.74,phase,PHASE_START,21,4,start,,,
323,,2025-04-13T03:20:59.74,phase,PHASE_END,21,4,start,,,
324,,2025-04-13T03:20:59.741,phase,PHASE_START,21,4,action,,,
325,,2025-04-13T03:20:59.741,effect,CARD_PLAY,21,4,action,Laboratory,,1
326,,2025-04-13T03:20:59.742,phase,PHASE_END,21,4,action,,,
327,,2025-04-13T03:20:59.742,phase,PHASE_START,21,4,buy,,,
328,,2025-04-13T03:20:59.743,effect,CARD_PLAY,21,4,buy,Copper,,1
329,,2025-04-13T03:20:59.743,effect,CARD_PLAY,21,4,buy,Copper,,1
330,,2025-04-13T03:20:59.744,effect,CARD_PLAY,21,4,buy,Copper,,1
331,,2025-04-13T03:20:59.744,effect,CARD_PLAY,21,4,buy,Copper,,1
332,,2025-04-13T03:20:59.745,effect,CARD_PLAY,21,4,buy,Copper,,1
333,,2025-04-13T03:20:59.745,effect,CARD_BUY,21,4,buy,Laboratory,,1
334,,2025-04-13T03:20:59.746,phase,PHASE_END,21,4,buy,,,
335,,2025-04-13T03:20:59.746,phase,PHASE_START,21,4,cleanup,,,
336,,2025-04-13T03:20:59.746,phase,PHASE_END,21,4,cleanup,,,
337,,2025-04-13T03:20:59.747,turn,TURN_END,21,4,,,,
338,,2025-04-13T03:20:59.748,turn,TURN_START,22,1,,,,
339,,2025-04-13T03:20:59.748,phase,PHASE_START,22,1,start,,,
340,,2025-04-13T03:20:59.749,phase,PHASE_END,22,1,start,,,
341,,2025-04-13T03:20:59.749,phase,PHASE_START,22,1,action,,,
342,,2025-04-13T03:20:59.75,phase,PHASE_END,22,1,action,,,
343,,2025-04-13T03:20:59.75,phase,PHASE_START,22,1,buy,,,
344,,2025-04-13T03:20:59.751,effect,CARD_PLAY,22,1,buy,Copper,,1
345,,2025-04-13T03:20:59.751,effect,CARD_PLAY,22,1,buy,Copper,,1
346,,2025-04-13T03:20:59.752,effect,CARD_PLAY,22,1,buy,Copper,,1
347,,2025-04-13T03:20:59.752,effect,CARD_PLAY,22,1,buy,Copper,,1
348,,2025-04-13T03:20:59.753,effect,CARD_BUY,22,1,buy,Copper,,1
349,,2025-04-13T03:20:59.753,phase,PHASE_END,22,1,buy,,,
350,,2025-04-13T03:20:59.754,phase,PHASE_START,22,1,cleanup,,,
