log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
28,,2025-04-13T06:49:55.493,effect,CARD_PLAY,1,1,buy,Copper,,1
29,,2025-04-13T06:49:55.494,effect,CARD_BUY,1,1,buy,Laboratory,,1
30,,2025-04-13T06:49:55.494,phase,PHASE_END,1,1,buy,,,
31,,2025-04-13T06:49:55.495,phase,PHASE_START,1,1,cleanup,,,
32,,2025-04-13T06:49:55.496,phase,PHASE_END,1,1,cleanup,,,
33,,2025-04-13T06:49:55.496,turn,TURN_END,1,1,,,,
34,,2025-04-13T06:49:55.496,turn,TURN_START,2,2,,,,
35,,2025-04-13T06:49:55.497,phase,PHASE_START,2,2,start,,,
36,,2025-04-13T06:49:55.497,phase,PHASE_END,2,2,start,,,
37,,2025-04-13T06:49:55.498,phase,PHASE_START,2,2,action,,,
38,,2025-04-13T06:49:55.498,phase,PHASE_END,2,2,action,,,
39,,2025-04-13T06:49:55.499,phase,PHASE_START,2,2,buy,,,
40,,2025-04-13T06:49:55.499,effect,CARD_PLAY,2,2,buy,Copper,,1
41,,2025-04-13T06:49:55.499,effect,CARD_PLAY,2,2,buy,Copper,,1
42,,2025-04-13T06:49:55.501,effect,CARD_PLAY,2,2,buy,Copper,,1
43,,2025-04-13T06:49:55.501,effect,CARD_PLAY,2,2,buy,Copper,,1
44,,2025-04-13T06:49:55.501,effect,CARD_PLAY,2,2,buy,Copper,,1
45,,2025-04-13T06:49:55.501,effect,CARD_BUY,2,2,buy,Laboratory,,1
46,,2025-04-13T06:49:55.502,phase,PHASE_END,2,2,buy,,,
47,,2025-04-13T06:49:55.502,phase,PHASE_START,2,2,cleanup,,,
48,,2025-04-13T06:49:55.503,phase,PHASE_END,2,2,cleanup,,,
49,,2025-04-13T06:49:55.503,turn,TURN_END,2,2,,,,
50,,2025-04-13T06:49:55.503,turn,TURN_START,3,3,,,,
51,,2025-04-13T06:49:55.505,phase,PHASE_START,3,3,start,,,
52,,2025-04-13T06:49:55.505,phase,PHASE_END,3,3,start,,,
53,,2025-04-13T06:49:55.506,phase,PHASE_START,3,3,action,,,
54,,2025-04-13T06:49:55.506,phase,PHASE_END,3,3,action,,,
55,,2025-04-13T06:49:55.507,phase,PHASE_START,3,3,buy,,,
56,,2025-04-13T06:49:55.508,effect,CARD_PLAY,3,3,buy,Copper,,1
57,,2025-04-13T06:49:55.508,effect,CARD_PLAY,3,3,buy,Copper,,1
58,,2025-04-13T06:49:55.509,effect,CARD_PLAY,3,3,buy,Copper,,1
59,,2025-04-13T06:49:55.509,effect,CARD_PLAY,3,3,buy,Copper,,1
60,,2025-04-13T06:49:55.51,effect,CARD_PLAY,3,3,buy,Copper,,1
61,,2025-04-13T06:49:55.51,effect,CARD_BUY,3,3,buy,Laboratory,,1
62,,2025-04-13T06:49:55.511,phase,PHASE_END,3,3,buy,,,
63,,2025-04-13T06:49:55.511,phase,PHASE_START,3,3,cleanup,,,
64,,2025-04-13T06:49:55.512,phase,PHASE_END,3,3,cleanup,,,
65,,2025-04-13T06:49:55.512,turn,TURN_END,3,3,,,,
66,,2025-04-13T06:49:55.513,turn,TURN_START,4,4,,,,
67,,2025-04-13T06:49:55.513,phase,PHASE_START,4,4,start,,,
68,,2025-04-13T06:49:55.514,phase,PHASE_END,4,4,start,,,
69,,2025-04-13T06:49:55.514,phase,PHASE_START,4,4,action,,,
70,,2025-04-13T06:49:55.515,phase,PHASE_END,4,4,action,,,
71,,2025-04-13T06:49:55.515,phase,PHASE_START,4,4,buy,,,
72,,2025-04-13T06:49:55.515,effect,CARD_PLAY,4,4,buy,Copper,,1
73,,2025-04-13T06:49:55.558,effect,CARD_PLAY,4,4,buy,Copper,,1
74,,2025-04-13T06:49:55.562,effect,CARD_BUY,4,4,buy,Copper,,1
75,,2025-04-13T06:49:55.563,phase,PHASE_END,4,4,buy,,,
76,,2025-04-13T06:49:55.563,phase,PHASE_START,4,4,cleanup,,,
77,,2025-04-13T06:49:55.564,phase,PHASE_END,4,4,cleanup,,,
78,,2025-04-13T06:49:55.571,turn,TURN_END,4,4,,,,
79,,2025-04-13T06:49:55.571,turn,TURN_START,5,1,,,,
80,,2025-04-13T06:49:55.571,phase,PHASE_START,5,1,start,,,
81,,2025-04-13T06:49:55.572,phase,PHASE_END,5,1,start,,,
82,,2025-04-13T06:49:55.572,phase,PHASE_START,5,1,action,,,
83,,2025-04-13T06:49:55.572,phase,PHASE_END,5,1,action,,,
84,,2025-04-13T06:49:55.572,phase,PHASE_START,5,1,buy,,,
85,,2025-04-13T06:49:55.573,effect,CARD_PLAY,5,1,buy,Copper,,1
86,,2025-04-13T06:49:55.573,effect,CARD_PLAY,5,1,buy,Copper,,1
87,,2025-04-13T06:49:55.574,effect,CARD_BUY,5,1,buy,Copper,,1
88,,2025-04-13T06:49:55.574,phase,PHASE_END,5,1,buy,,,
89,,2025-04-13T06:49:55.575,phase,PHASE_START,5,1,cleanup,,,
90,,2025-04-13T06:49:55.575,phase,PHASE_END,5,1,cleanup,,,
91,,2025-04-13T06:49:55.576,turn,TURN_END,5,1,,,,
92,,2025-04-13T06:49:55.576,turn,TURN_START,6,2,,,,
93,,2025-04-13T06:49:55.577,phase,PHASE_START,6,2,start,,,
94,,2025-04-13T06:49:55.578,phase,PHASE_END,6,2,start,,,
95,,2025-04-13T06:49:55.578,phase,PHASE_START,6,2,action,,,
96,,2025-04-13T06:49:55.579,phase,PHASE_END,6,2,action,,,
97,,2025-04-13T06:49:55.579,phase,PHASE_START,6,2,buy,,,
98,,2025-04-13T06:49:55.58,effect,CARD_PLAY,6,2,buy,Copper,,1
99,,2025-04-13T06:49:55.58,effect,CARD_PLAY,6,2,buy,Copper,,1
100,,2025-04-13T06:49:55.581,effect,CARD_BUY,6,2,buy,Copper,,1
101,,2025-04-13T06:49:55.581,phase,PHASE_END,6,2,buy,,,
102,,2025-04-13T06:49:55.582,phase,PHASE_START,6,2,cleanup,,,
103,,2025-04-13T06:49:55.582,phase,PHASE_END,6,2,cleanup,,,
104,,2025-04-13T06:49:55.583,turn,TURN_END,6,2,,,,
105,,2025-04-13T06:49:55.583,turn,TURN_START,7,3,,,,
106,,2025-04-13T06:49:55.585,phase,PHASE_START,7,3,start,,,
107,,2025-04-13T06:49:55.585,phase,PHASE_END,7,3,start,,,
108,,2025-04-13T06:49:55.586,phase,PHASE_START,7,3,action,,,
109,,2025-04-13T06:49:55.586,phase,PHASE_END,7,3,action,,,
110,,2025-04-13T06:49:55.587,phase,PHASE_START,7,3,buy,,,
111,,2025-04-13T06:49:55.587,effect,CARD_PLAY,7,3,buy,Copper,,1
112,,2025-04-13T06:49:55.588,effect,CARD_PLAY,7,3,buy,Copper,,1
113,,2025-04-13T06:49:55.588,effect,CARD_BUY,7,3,buy,Copper,,1
114,,2025-04-13T06:49:55.588,phase,PHASE_END,7,3,buy,,,
115,,2025-04-13T06:49:55.589,phase,PHASE_START,7,3,cleanup,,,
116,,2025-04-13T06:49:55.589,phase,PHASE_END,7,3,cleanup,,,
117,,2025-04-13T06:49:55.59,turn,TURN_END,7,3,,,,
118,,2025-04-13T06:49:55.59,turn,TURN_START,8,4,,,,
119,,2025-04-13T06:49:55.591,phase,PHASE_START,8,4,start,,,
120,,2025-04-13T06:49:55.591,phase,PHASE_END,8,4,start,,,
121,,2025-04-13T06:49:55.592,phase,PHASE_START,8,4,action,,,
122,,2025-04-13T06:49:55.645,effect,CARD_PLAY,8,4,action,Laboratory,,1
123,,2025-04-13T06:49:55.645,phase,PHASE_END,8,4,action,,,
124,,2025-04-13T06:49:55.646,phase,PHASE_START,8,4,buy,,,
125,,2025-04-13T06:49:55.646,effect,CARD_PLAY,8,4,buy,Copper,,1
126,,2025-04-13T06:49:55.647,effect,CARD_PLAY,8,4,buy,Copper,,1
127,,2025-04-13T06:49:55.648,effect,CARD_PLAY,8,4,buy,Copper,,1
128,,2025-04-13T06:49:55.648,effect,CARD_PLAY,8,4,buy,Copper,,1
129,,2025-04-13T06:49:55.649,effect,CARD_BUY,8,4,buy,Copper,,1
130,,2025-04-13T06:49:55.691,phase,PHASE_END,8,4,buy,,,
131,,2025-04-13T06:49:55.691,phase,PHASE_START,8,4,cleanup,,,
132,,2025-04-13T06:49:55.692,phase,PHASE_END,8,4,cleanup,,,
133,,2025-04-13T06:49:55.692,turn,TURN_END,8,4,,,,
134,,2025-04-13T06:49:55.692,turn,TURN_START,9,1,,,,
135,,2025-04-13T06:49:55.693,phase,PHASE_START,9,1,start,,,
136,,2025-04-13T06:49:55.693,phase,PHASE_END,9,1,start,,,
137,,2025-04-13T06:49:55.693,phase,PHASE_START,9,1,action,,,
138,,2025-04-13T06:49:55.693,phase,PHASE_END,9,1,action,,,
139,,2025-04-13T06:49:55.695,phase,PHASE_START,9,1,buy,,,
140,,2025-04-13T06:49:55.695,effect,CARD_PLAY,9,1,buy,Copper,,1
141,,2025-04-13T06:49:55.696,effect,CARD_PLAY,9,1,buy,Copper,,1
142,,2025-04-13T06:49:55.696,effect,CARD_BUY,9,1,buy,Copper,,1
143,,2025-04-13T06:49:55.697,phase,PHASE_END,9,1,buy,,,
144,,2025-04-13T06:49:55.697,phase,PHASE_START,9,1,cleanup,,,
145,,2025-04-13T06:49:55.698,phase,PHASE_END,9,1,cleanup,,,
146,,2025-04-13T06:49:55.74,turn,TURN_END,9,1,,,,
147,,2025-04-13T06:49:55.74,turn,TURN_START,10,2,,,,
148,,2025-04-13T06:49:55.741,phase,PHASE_START,10,2,start,,,
149,,2025-04-13T06:49:55.741,phase,PHASE_END,10,2,start,,,
150,,2025-04-13T06:49:55.741,phase,PHASE_START,10,2,action,,,
151,,2025-04-13T06:49:55.742,phase,PHASE_END,10,2,action,,,
152,,2025-04-13T06:49:55.742,phase,PHASE_START,10,2,buy,,,
153,,2025-04-13T06:49:55.743,effect,CARD_PLAY,10,2,buy,Copper,,1
154,,2025-04-13T06:49:55.743,effect,CARD_PLAY,10,2,buy,Copper,,1
155,,2025-04-13T06:49:55.744,effect,CARD_PLAY,10,2,buy,Copper,,1
156,,2025-04-13T06:49:55.744,effect,CARD_PLAY,10,2,buy,Copper,,1
157,,2025-04-13T06:49:55.745,effect,CARD_BUY,10,2,buy,Copper,,1
158,,2025-04-13T06:49:55.745,phase,PHASE_END,10,2,buy,,,
159,,2025-04-13T06:49:55.745,phase,PHASE_START,10,2,cleanup,,,
160,,2025-04-13T06:49:55.746,phase,PHASE_END,10,2,cleanup,,,
161,,2025-04-13T06:49:55.746,turn,TURN_END,10,2,,,,
162,,2025-04-13T06:49:55.747,turn,TURN_START,11,3,,,,
163,,2025-04-13T06:49:55.747,phase,PHASE_START,11,3,start,,,
164,,2025-04-13T06:49:55.747,phase,PHASE_END,11,3,start,,,
165,,2025-04-13T06:49:55.748,phase,PHASE_START,11,3,action,,,
166,,2025-04-13T06:49:55.748,phase,PHASE_END,11,3,action,,,
167,,2025-04-13T06:49:55.749,phase,PHASE_START,11,3,buy,,,
168,,2025-04-13T06:49:55.749,effect,CARD_PLAY,11,3,buy,Copper,,1
169,,2025-04-13T06:49:55.75,effect,CARD_PLAY,11,3,buy,Copper,,1
170,,2025-04-13T06:49:55.75,effect,CARD_PLAY,11,3,buy,Copper,,1
171,,2025-04-13T06:49:55.751,effect,CARD_BUY,11,3,buy,Copper,,1
172,,2025-04-13T06:49:55.751,phase,PHASE_END,11,3,buy,,,
173,,2025-04-13T06:49:55.752,phase,PHASE_START,11,3,cleanup,,,
174,,2025-04-13T06:49:55.752,phase,PHASE_END,11,3,cleanup,,,
175,,2025-04-13T06:49:55.753,turn,TURN_END,11,3,,,,
176,,2025-04-13T06:49:55.753,turn,TURN_START,12,4,,,,
177,,2025-04-13T06:49:55.753,phase,PHASE_START,12,4,start,,,
178,,2025-04-13T06:49:55.753,phase,PHASE_END,12,4,start,,,
179,,2025-04-13T06:49:55.755,phase,PHASE_START,12,4,action,,,
180,,2025-04-13T06:49:55.755,phase,PHASE_END,12,4,action,,,
181,,2025-04-13T06:49:55.756,phase,PHASE_START,12,4,buy,,,
182,,2025-04-13T06:49:55.756,effect,CARD_PLAY,12,4,buy,Copper,,1
183,,2025-04-13T06:49:55.757,effect,CARD_PLAY,12,4,buy,Copper,,1
184,,2025-04-13T06:49:55.757,effect,CARD_PLAY,12,4,buy,Copper,,1
185,,2025-04-13T06:49:55.758,effect,CARD_PLAY,12,4,buy,Copper,,1
186,,2025-04-13T06:49:55.758,effect,CARD_BUY,12,4,buy,Copper,,1
187,,2025-04-13T06:49:55.759,phase,PHASE_END,12,4,buy,,,
188,,2025-04-13T06:49:55.759,phase,PHASE_START,12,4,cleanup,,,
189,,2025-04-13T06:49:55.76,phase,PHASE_END,12,4,cleanup,,,
190,,2025-04-13T06:49:55.76,turn,TURN_END,12,4,,,,
191,,2025-04-13T06:49:55.761,turn,TURN_START,13,1,,,,
192,,2025-04-13T06:49:55.761,phase,PHASE_START,13,1,start,,,
193,,2025-04-13T06:49:55.762,phase,PHASE_END,13,1,start,,,
194,,2025-04-13T06:49:55.762,phase,PHASE_START,13,1,action,,,
195,,2025-04-13T06:49:55.763,effect,CARD_PLAY,13,1,action,Laboratory,,1
196,,2025-04-13T06:49:55.763,phase,PHASE_END,13,1,action,,,
197,,2025-04-13T06:49:55.764,phase,PHASE_START,13,1,buy,,,
198,,2025-04-13T06:49:55.764,effect,CARD_PLAY,13,1,buy,Copper,,1
199,,2025-04-13T06:49:55.765,effect,CARD_PLAY,13,1,buy,Copper,,1
200,,2025-04-13T06:49:55.765,effect,CARD_PLAY,13,1,buy,Copper,,1
201,,2025-04-13T06:49:55.766,effect,CARD_PLAY,13,1,buy,Copper,,1
202,,2025-04-13T06:49:55.766,effect,CARD_PLAY,13,1,buy,Copper,,1
203,,2025-04-13T06:49:55.766,effect,CARD_PLAY,13,1,buy,Copper,,1
204,,2025-04-13T06:49:55.808,effect,CARD_BUY,13,1,buy,Laboratory,,1
205,,2025-04-13T06:49:55.808,phase,PHASE_END,13,1,buy,,,
206,,2025-04-13T06:49:55.808,phase,PHASE_START,13,1,cleanup,,,
207,,2025-04-13T06:49:55.809,phase,PHASE_END,13,1,cleanup,,,
208,,2025-04-13T06:49:55.809,turn,TURN_END,13,1,,,,
209,,2025-04-13T06:49:55.809,turn,TURN_START,14,2,,,,
210,,2025-04-13T06:49:55.81,phase,PHASE_START,14,2,start,,,
211,,2025-04-13T06:49:55.81,phase,PHASE_END,14,2,start,,,
212,,2025-04-13T06:49:55.81,phase,PHASE_START,14,2,action,,,
213,,2025-04-13T06:49:55.811,phase,PHASE_END,14,2,action,,,
214,,2025-04-13T06:49:55.811,phase,PHASE_START,14,2,buy,,,
215,,2025-04-13T06:49:55.812,effect,CARD_PLAY,14,2,buy,Copper,,1
216,,2025-04-13T06:49:55.813,effect,CARD_PLAY,14,2,buy,Copper,,1
217,,2025-04-13T06:49:55.814,effect,CARD_PLAY,14,2,buy,Copper,,1
218,,2025-04-13T06:49:55.814,effect,CARD_BUY,14,2,buy,Copper,,1
219,,2025-04-13T06:49:55.815,phase,PHASE_END,14,2,buy,,,
220,,2025-04-13T06:49:55.815,phase,PHASE_START,14,2,cleanup,,,
221,,2025-04-13T06:49:55.816,phase,PHASE_END,14,2,cleanup,,,
222,,2025-04-13T06:49:55.817,turn,TURN_END,14,2,,,,
223,,2025-04-13T06:49:55.817,turn,TURN_START,15,3,,,,
224,,2025-04-13T06:49:55.818,phase,PHASE_START,15,3,start,,,
225,,2025-04-13T06:49:55.818,phase,PHASE_END,15,3,start,,,
226,,2025-04-13T06:49:55.819,phase,PHASE_START,15,3,action,,,
227,,2025-04-13T06:49:55.819,phase,PHASE_END,15,3,action,,,
228,,2025-04-13T06:49:55.82,phase,PHASE_START,15,3,buy,,,
229,,2025-04-13T06:49:55.82,effect,CARD_PLAY,15,3,buy,Copper,,1
230,,2025-04-13T06:49:55.821,effect,CARD_PLAY,15,3,buy,Copper,,1
231,,2025-04-13T06:49:55.821,effect,CARD_PLAY,15,3,buy,Copper,,1
232,,2025-04-13T06:49:55.822,effect,CARD_PLAY,15,3,buy,Copper,,1
233,,2025-04-13T06:49:55.822,effect,CARD_BUY,15,3,buy,Copper,,1
234,,2025-04-13T06:49:55.823,phase,PHASE_END,15,3,buy,,,
235,,2025-04-13T06:49:55.823,phase,PHASE_START,15,3,cleanup,,,
236,,2025-04-13T06:49:55.823,phase,PHASE_END,15,3,cleanup,,,
237,,2025-04-13T06:49:55.825,turn,TURN_END,15,3,,,,
238,,2025-04-13T06:49:55.825,turn,TURN_START,16,4,,,,
239,,2025-04-13T06:49:55.826,phase,PHASE_START,16,4,start,,,
240,,2025-04-13T06:49:55.826,phase,PHASE_END,16,4,start,,,
241,,2025-04-13T06:49:55.827,phase,PHASE_START,16,4,action,,,
242,,2025-04-13T06:49:55.827,effect,CARD_PLAY,16,4,action,Laboratory,,1
243,,2025-04-13T06:49:55.828,phase,PHASE_END,16,4,action,,,
244,,2025-04-13T06:49:55.829,phase,PHASE_START,16,4,buy,,,
245,,2025-04-13T06:49:55.829,effect,CARD_PLAY,16,4,buy,Copper,,1
246,,2025-04-13T06:49:55.83,effect,CARD_PLAY,16,4,buy,Copper,,1
247,,2025-04-13T06:49:55.83,effect,CARD_PLAY,16,4,buy,Copper,,1
248,,2025-04-13T06:49:55.831,effect,CARD_PLAY,16,4,buy,Copper,,1
249,,2025-04-13T06:49:55.831,effect,CARD_BUY,16,4,buy,Copper,,1
250,,2025-04-13T06:49:55.832,phase,PHASE_END,16,4,buy,,,
251,,2025-04-13T06:49:55.832,phase,PHASE_START,16,4,cleanup,,,
252,,2025-04-13T06:49:55.832,phase,PHASE_END,16,4,cleanup,,,
253,,2025-04-13T06:49:55.833,turn,TURN_END,16,4,,,,
254,,2025-04-13T06:49:55.834,turn,TURN_START,17,1,,,,
255,,2025-04-13T06:49:55.835,phase,PHASE_START,17,1,start,,,
256,,2025-04-13T06:49:55.835,phase,PHASE_END,17,1,start,,,
257,,2025-04-13T06:49:55.835,phase,PHASE_START,17,1,action,,,
258,,2025-04-13T06:49:55.836,phase,PHASE_END,17,1,action,,,
259,,2025-04-13T06:49:55.837,phase,PHASE_START,17,1,buy,,,
260,,2025-04-13T06:49:55.838,effect,CARD_PLAY,17,1,buy,Copper,,1
261,,2025-04-13T06:49:55.838,effect,CARD_PLAY,17,1,buy,Copper,,1
262,,2025-04-13T06:49:55.839,effect,CARD_PLAY,17,1,buy,Copper,,1
263,,2025-04-13T06:49:55.839,effect,CARD_PLAY,17,1,buy,Copper,,1
264,,2025-04-13T06:49:55.84,effect,CARD_PLAY,17,1,buy,Copper,,1
265,,2025-04-13T06:49:55.841,effect,CARD_BUY,17,1,buy,Laboratory,,1
266,,2025-04-13T06:49:55.841,phase,PHASE_END,17,1,buy,,,
267,,2025-04-13T06:49:55.842,phase,PHASE_START,17,1,cleanup,,,
268,,2025-04-13T06:49:55.842,phase,PHASE_END,17,1,cleanup,,,
269,,2025-04-13T06:49:55.843,turn,TURN_END,17,1,,,,
270,,2025-04-13T06:49:55.843,turn,TURN_START,18,2,,,,
271,,2025-04-13T06:49:55.843,phase,PHASE_START,18,2,start,,,
272,,2025-04-13T06:49:55.845,phase,PHASE_END,18,2,start,,,
273,,2025-04-13T06:49:55.846,phase,PHASE_START,18,2,action,,,
274,,2025-04-13T06:49:55.846,effect,CARD_PLAY,18,2,action,Laboratory,,1
275,,2025-04-13T06:49:55.847,phase,PHASE_END,18,2,action,,,
276,,2025-04-13T06:49:55.848,phase,PHASE_START,18,2,buy,,,
277,,2025-04-13T06:49:55.848,effect,CARD_PLAY,18,2,buy,Copper,,1
278,,2025-04-13T06:49:55.849,effect,CARD_PLAY,18,2,buy,Copper,,1
279,,2025-04-13T06:49:55.849,effect,CARD_PLAY,18,2,buy,Copper,,1
280,,2025-04-13T06:49:55.85,effect,CARD_PLAY,18,2,buy,Copper,,1
281,,2025-04-13T06:49:55.85,effect,CARD_PLAY,18,2,buy,Copper,,1
282,,2025-04-13T06:49:55.851,effect,CARD_BUY,18,2,buy,Laboratory,,1
283,,2025-04-13T06:49:55.851,phase,PHASE_END,18,2,buy,,,
284,,2025-04-13T06:49:55.851,phase,PHASE_START,18,2,cleanup,,,
285,,2025-04-13T06:49:55.852,phase,PHASE_END,18,2,cleanup,,,
286,,2025-04-13T06:49:55.852,turn,TURN_END,18,2,,,,
287,,2025-04-13T06:49:55.853,turn,TURN_START,19,3,,,,
288,,2025-04-13T06:49:55.853,phase,PHASE_START,19,3,start,,,
289,,2025-04-13T06:49:55.854,phase,PHASE_END,19,3,start,,,
290,,2025-04-13T06:49:55.854,phase,PHASE_START,19,3,action,,,
291,,2025-04-13T06:49:55.855,effect,CARD_PLAY,19,3,action,Laboratory,,1
292,,2025-04-13T06:49:55.855,phase,PHASE_END,19,3,action,,,
293,,2025-04-13T06:49:55.856,phase,PHASE_START,19,3,buy,,,
294,,2025-04-13T06:49:55.856,effect,CARD_PLAY,19,3,buy,Copper,,1
295,,2025-04-13T06:49:55.857,effect,CARD_PLAY,19,3,buy,Copper,,1
296,,2025-04-13T06:49:55.857,effect,CARD_PLAY,19,3,buy,Copper,,1
297,,2025-04-13T06:49:55.858,effect,CARD_PLAY,19,3,buy,Copper,,1
298,,2025-04-13T06:49:55.858,effect,CARD_BUY,19,3,buy,Copper,,1
299,,2025-04-13T06:49:55.859,phase,PHASE_END,19,3,buy,,,
300,,2025-04-13T06:49:55.859,phase,PHASE_START,19,3,cleanup,,,
301,,2025-04-13T06:49:55.86,phase,PHASE_END,19,3,cleanup,,,
302,,2025-04-13T06:49:55.86,turn,TURN_END,19,3,,,,
303,,2025-04-13T06:49:55.861,turn,TURN_START,20,4,,,,
304,,2025-04-13T06:49:55.861,phase,PHASE_START,20,4,start,,,
305,,2025-04-13T06:49:55.862,phase,PHASE_END,20,4,start,,,
306,,2025-04-13T06:49:55.863,phase,PHASE_START,20,4,action,,,
307,,2025-04-13T06:49:55.863,phase,PHASE_END,20,4,action,,,
308,,2025-04-13T06:49:55.865,phase,PHASE_START,20,4,buy,,,
309,,2025-04-13T06:49:55.865,effect,CARD_PLAY,20,4,buy,Copper,,1
310,,2025-04-13T06:49:55.866,effect,CARD_PLAY,20,4,buy,Copper,,1
311,,2025-04-13T06:49:55.866,effect,CARD_PLAY,20,4,buy,Copper,,1
312,,2025-04-13T06:49:55.867,effect,CARD_PLAY,20,4,buy,Copper,,1
313,,2025-04-13T06:49:55.867,effect,CARD_BUY,20,4,buy,Copper,,1
314,,2025-04-13T06:49:55.868,phase,PHASE_END,20,4,buy,,,
315,,2025-04-13T06:49:55.868,phase,PHASE_START,20,4,cleanup,,,
316,,2025-04-13T06:49:55.869,phase,PHASE_END,20,4,cleanup,,,
317,,2025-04-13T06:49:55.869,turn,TURN_END,20,4,,,,
318,,2025-04-13T06:49:55.87,turn,TURN_START,21,1,,,,
319,,2025-04-13T06:49:55.87,phase,PHASE_START,21,1,start,,,
320,,2025-04-13T06:49:55.871,phase,PHASE_END,21,1,start,,,
321,,2025-04-13T06:49:55.872,phase,PHASE_START,21,1,action,,,
322,,2025-04-13T06:49:55.872,effect,CARD_PLAY,21,1,action,Laboratory,,1
323,,2025-04-13T06:49:55.873,phase,PHASE_END,21,1,action,,,
324,,2025-04-13T06:49:55.873,phase,PHASE_START,21,1,buy,,,
325,,2025-04-13T06:49:55.874,effect,CARD_PLAY,21,1,buy,Copper,,1
326,,2025-04-13T06:49:55.874,effect,CARD_PLAY,21,1,buy,Copper,,1
327,,2025-04-13T06:49:55.875,effect,CARD_PLAY,21,1,buy,Copper,,1
328,,2025-04-13T06:49:55.875,effect,CARD_PLAY,21,1,buy,Copper,,1
329,,2025-04-13T06:49:55.875,effect,CARD_BUY,21,1,buy,Copper,,1
330,,2025-04-13T06:49:55.876,phase,PHASE_END,21,1,buy,,,
331,,2025-04-13T06:49:55.877,phase,PHASE_START,21,1,cleanup,,,
332,,2025-04-13T06:49:55.877,phase,PHASE_END,21,1,cleanup,,,
333,,2025-04-13T06:49:55.878,turn,TURN_END,21,1,,,,
334,,2025-04-13T06:49:55.878,turn,TURN_START,22,2,,,,
335,,2025-04-13T06:49:55.879,phase,PHASE_START,22,2,start,,,
336,,2025-04-13T06:49:55.879,phase,PHASE_END,22,2,start,,,
337,,2025-04-13T06:49:55.88,phase,PHASE_START,22,2,action,,,
338,,2025-04-13T06:49:55.881,phase,PHASE_END,22,2,action,,,
339,,2025-04-13T06:49:55.882,phase,PHASE_START,22,2,buy,,,
340,,2025-04-13T06:49:55.883,effect,CARD_PLAY,22,2,buy,Copper,,1
341,,2025-04-13T06:49:55.883,effect,CARD_PLAY,22,2,buy,Copper,,1
342,,2025-04-13T06:49:55.885,effect,CARD_PLAY,22,2,buy,Copper,,1
343,,2025-04-13T06:49:55.886,effect,CARD_PLAY,22,2,buy,Copper,,1
344,,2025-04-13T06:49:55.887,effect,CARD_BUY,22,2,buy,Copper,,1
345,,2025-04-13T06:49:55.887,phase,PHASE_END,22,2,buy,,,
346,,2025-04-13T06:49:55.888,phase,PHASE_START,22,2,cleanup,,,
347,,2025-04-13T06:49:55.889,phase,PHASE_END,22,2,cleanup,,,
348,,2025-04-13T06:49:55.89,turn,TURN_END,22,2,,,,
349,,2025-04-13T06:49:55.892,turn,TURN_START,23,3,,,,
350,,2025-04-13T06:49:55.892,phase,PHASE_START,23,3,start,,,
351,,2025-04-13T06:49:55.893,phase,PHASE_END,23,3,start,,,
