log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
80,,2025-04-13T00:31:21.649,phase,PHASE_START,5,3,start,,,
81,,2025-04-13T00:31:21.649,phase,PHASE_END,5,3,start,,,
82,,2025-04-13T00:31:21.65,phase,PHASE_START,5,3,action,,,
83,,2025-04-13T00:31:21.651,phase,PHASE_END,5,3,action,,,
84,,2025-04-13T00:31:21.651,phase,PHASE_START,5,3,buy,,,
85,,2025-04-13T00:31:21.652,effect,CARD_PLAY,5,3,buy,Copper,,1
86,,2025-04-13T00:31:21.653,effect,CARD_PLAY,5,3,buy,Copper,,1
87,,2025-04-13T00:31:21.653,effect,CARD_BUY,5,3,buy,Copper,,1
88,,2025-04-13T00:31:21.654,phase,PHASE_END,5,3,buy,,,
89,,2025-04-13T00:31:21.654,phase,PHASE_START,5,3,cleanup,,,
90,,2025-04-13T00:31:21.655,phase,PHASE_END,5,3,cleanup,,,
91,,2025-04-13T00:31:21.655,turn,TURN_END,5,3,,,,
92,,2025-04-13T00:31:21.656,turn,TURN_START,6,4,,,,
93,,2025-04-13T00:31:21.656,phase,PHASE_START,6,4,start,,,
94,,2025-04-13T00:31:21.657,phase,PHASE_END,6,4,start,,,
95,,2025-04-13T00:31:21.657,phase,PHASE_START,6,4,action,,,
96,,2025-04-13T00:31:21.658,phase,PHASE_END,6,4,action,,,
97,,2025-04-13T00:31:21.658,phase,PHASE_START,6,4,buy,,,
98,,2025-04-13T00:31:21.659,effect,CARD_PLAY,6,4,buy,Copper,,1
99,,2025-04-13T00:31:21.659,effect,CARD_PLAY,6,4,buy,Copper,,1
100,,2025-04-13T00:31:21.66,effect,CARD_BUY,6,4,buy,Copper,,1
101,,2025-04-13T00:31:21.66,phase,PHASE_END,6,4,buy,,,
102,,2025-04-13T00:31:21.661,phase,PHASE_START,6,4,cleanup,,,
103,,2025-04-13T00:31:21.661,phase,PHASE_END,6,4,cleanup,,,
104,,2025-04-13T00:31:21.662,turn,TURN_END,6,4,,,,
105,,2025-04-13T00:31:21.663,turn,TURN_START,7,1,,,,
106,,2025-04-13T00:31:21.663,phase,PHASE_START,7,1,start,,,
107,,2025-04-13T00:31:21.664,phase,PHASE_END,7,1,start,,,
108,,2025-04-13T00:31:21.664,phase,PHASE_START,7,1,action,,,
109,,2025-04-13T00:31:21.665,phase,PHASE_END,7,1,action,,,
110,,2025-04-13T00:31:21.665,phase,PHASE_START,7,1,buy,,,
111,,2025-04-13T00:31:21.666,effect,CARD_PLAY,7,1,buy,Copper,,1
112,,2025-04-13T00:31:21.667,effect,CARD_PLAY,7,1,buy,Copper,,1
113,,2025-04-13T00:31:21.667,effect,CARD_BUY,7,1,buy,Copper,,1
114,,2025-04-13T00:31:21.668,phase,PHASE_END,7,1,buy,,,
115,,2025-04-13T00:31:21.668,phase,PHASE_START,7,1,cleanup,,,
116,,2025-04-13T00:31:21.669,phase,PHASE_END,7,1,cleanup,,,
117,,2025-04-13T00:31:21.67,turn,TURN_END,7,1,,,,
118,,2025-04-13T00:31:21.69,turn,TURN_START,8,2,,,,
119,,2025-04-13T00:31:21.691,phase,PHASE_START,8,2,start,,,
120,,2025-04-13T00:31:21.691,phase,PHASE_END,8,2,start,,,
121,,2025-04-13T00:31:21.691,phase,PHASE_START,8,2,action,,,
122,,2025-04-13T00:31:21.692,phase,PHASE_END,8,2,action,,,
123,,2025-04-13T00:31:21.692,phase,PHASE_START,8,2,buy,,,
124,,2025-04-13T00:31:21.693,effect,CARD_PLAY,8,2,buy,Copper,,1
